166403175
157640625
158263000
155772450
155894900
154337825
153553875
153242775
153562575
153266200
153337150
153390025
154028100
155276175
156918250
154787925
154691750
153401275
154532250
153401825
153628375
153814675
153517325
153521700
153418525
153597025
153131450
153567400
153723000
154274500
154131400
154131550
154640275
154097100
153340400
153487950
153522775
153941250
153463650
153496575
153475075
153476575
153408975
153609125
153609925
153454775
153411375
153259650
153523950
153280600
153606675
153344950
153165325
153822550
153466175
153226125
153515875
153506675
153076300
153507150
153525600
153223775
153610225
153355675
153438325
153229050
154151300
154270975
154111950
153712450
153375400
153468375
153311500
153515125
153323325
153391350
153439700
153371200
153498950
153429575
153734900
153320900
153320425
153405100
153330225
153884025
153400200
153385750
153500325
153248275
153371300
153213925
154182075
153882400
153478325
153395775
153440300
153566750
153702200
153575650
